from,to,day_of_week,count
2585856,52488396,Tuesday,24
2585863,2585899,Tuesday,24
2585868,2585464,Tuesday,24
2585872,2585876,Tuesday,24
2585876,2585872,Tuesday,24
2585880,2585349,Tuesday,24
2585883,2585721,Tuesday,24
2585888,2585848,Tuesday,24
2585893,2585885,Tuesday,24
2585906,2585901,Tuesday,24
2585913,2585876,Tuesday,24
2585916,2585885,Tuesday,24
2585919,2585317,Tuesday,24
2585921,2585351,Tuesday,24
2585921,2585422,Tuesday,24
2585924,2585446,Tuesday,24
2585924,4215025,Tuesday,24
2585934,2585936,Tuesday,24
2585934,2585942,Tuesday,24
2585941,145175382,Tuesday,24
2585945,2585954,Tuesday,24
2585945,2586003,Tuesday,24
2585954,2585724,Tuesday,24
2585954,2585994,Tuesday,24
2585955,2585360,Tuesday,24
2585956,2585476,Tuesday,24
2585958,2585269,Tuesday,24
2585958,2586031,Tuesday,24
2585960,2586000,Tuesday,24
2585963,2585704,Tuesday,24
2585968,2585971,Tuesday,24
2585972,2585981,Tuesday,24
2585984,2585737,Tuesday,24
2585985,2585981,Tuesday,24
2585985,2586014,Tuesday,24
2585987,2585995,Tuesday,24
2585987,2586001,Tuesday,24
2585994,2585983,Tuesday,24
2585997,2586003,Tuesday,24
2586003,2585466,Tuesday,24
2586003,4393742,Tuesday,24
2586005,2585462,Tuesday,24
2586011,2585420,Tuesday,24
2586012,2585917,Tuesday,24
2586014,2586030,Tuesday,24
2586019,2585405,Tuesday,24
2586021,2585738,Tuesday,24
2586032,2586026,Tuesday,24
2586037,2585985,Tuesday,24
2586039,2586032,Tuesday,24
2586039,2586034,Tuesday,24
2586044,2585724,Tuesday,24
2586045,4393742,Tuesday,24
2586268,2585333,Tuesday,24
2586268,2585442,Tuesday,24
2586268,2585445,Tuesday,24
2681672,3318614,Tuesday,24
3110680,2586000,Tuesday,24
3318682,2585398,Tuesday,24
4393742,2585344,Tuesday,24
4393742,2585995,Tuesday,24
4585378,2585721,Tuesday,24
4585378,2585738,Tuesday,24
8746360,4585378,Tuesday,24
44581598,2585271,Tuesday,24
44583483,2585356,Tuesday,24
52488396,2585469,Tuesday,24
52488396,2585799,Tuesday,24
145175382,2585853,Tuesday,24
172294162,4585378,Tuesday,24
448565,2585794,Tuesday,23
448565,2585802,Tuesday,23
2585259,2681672,Tuesday,23
2585265,2585974,Tuesday,23
2585267,2585974,Tuesday,23
2585269,2585958,Tuesday,23
2585275,2585259,Tuesday,23
2585275,2585396,Tuesday,23
2585278,2585466,Tuesday,23
2585281,2585284,Tuesday,23
2585283,2585278,Tuesday,23
2585283,2585924,Tuesday,23
2585284,3470029,Tuesday,23
2585285,2585406,Tuesday,23
2585285,2585873,Tuesday,23
2585286,2585304,Tuesday,23
2585286,2585476,Tuesday,23
2585288,2585267,Tuesday,23
2585289,2585275,Tuesday,23
2585289,2586003,Tuesday,23
2585291,2585275,Tuesday,23
2585291,2585873,Tuesday,23
2585304,2585275,Tuesday,23
2585304,2586005,Tuesday,23
2585305,2585284,Tuesday,23
2585306,2585304,Tuesday,23
2585307,2585275,Tuesday,23
2585307,2585278,Tuesday,23
2585308,2586009,Tuesday,23
2585311,2585286,Tuesday,23
2585311,2585929,Tuesday,23
2585311,2586268,Tuesday,23
2585315,2585360,Tuesday,23
2585315,2585809,Tuesday,23
2585317,2585442,Tuesday,23
2585317,2585771,Tuesday,23
2585319,2585269,Tuesday,23
2585319,2585432,Tuesday,23
2585321,2585334,Tuesday,23
2585323,2585306,Tuesday,23
2585323,2585453,Tuesday,23
2585327,2681601,Tuesday,23
2585328,2585750,Tuesday,23
2585330,2585367,Tuesday,23
2585333,2585433,Tuesday,23
2585333,52488396,Tuesday,23
2585337,2585326,Tuesday,23
2585337,2585772,Tuesday,23
2585337,2585981,Tuesday,23
2585340,2585285,Tuesday,23
2585342,2585340,Tuesday,23
2585351,2585308,Tuesday,23
2585351,2585379,Tuesday,23
2585351,2585405,Tuesday,23
2585352,2585774,Tuesday,23
2585352,2586268,Tuesday,23
2585353,2585351,Tuesday,23
2585353,2586003,Tuesday,23
2585356,2585953,Tuesday,23
2585367,2585288,Tuesday,23
2585367,2585291,Tuesday,23
2585367,2585396,Tuesday,23
2585368,2585455,Tuesday,23
2585368,2585714,Tuesday,23
2585369,2585401,Tuesday,23
2585371,2585412,Tuesday,23
2585377,2585367,Tuesday,23
2585377,2585412,Tuesday,23
2585377,2585419,Tuesday,23
2585378,2585445,Tuesday,23
2585378,2585472,Tuesday,23
2585378,2585747,Tuesday,23
2585379,2585438,Tuesday,23
2585381,2585721,Tuesday,23
2585381,2585800,Tuesday,23
2585381,2585820,Tuesday,23
2585381,48372123,Tuesday,23
2585389,2585315,Tuesday,23
2585389,2585394,Tuesday,23
2585391,2585453,Tuesday,23
2585396,2585311,Tuesday,23
2585396,2585438,Tuesday,23
2585396,2585936,Tuesday,23
2585398,2585435,Tuesday,23
2585398,2585492,Tuesday,23
2585398,2585749,Tuesday,23
2585398,2585781,Tuesday,23
2585400,2585315,Tuesday,23
2585400,2585352,Tuesday,23
2585400,2585720,Tuesday,23
2585401,2585435,Tuesday,23
2585401,2585492,Tuesday,23
2585402,2585353,Tuesday,23
2585405,2585396,Tuesday,23
2585406,2585408,Tuesday,23
2585406,2586268,Tuesday,23
2585408,2585351,Tuesday,23
2585410,2585762,Tuesday,23
2585412,2585342,Tuesday,23
2585412,2585367,Tuesday,23
2585412,2585377,Tuesday,23
2585413,2585425,Tuesday,23
2585416,2585438,Tuesday,23
2585417,2585919,Tuesday,23
2585419,2585344,Tuesday,23
2585419,2585370,Tuesday,23
2585419,2585410,Tuesday,23
2585419,2585776,Tuesday,23
2585420,2585419,Tuesday,23
2585425,2585367,Tuesday,23
2585425,2585699,Tuesday,23
2585430,2585288,Tuesday,23
2585430,2585466,Tuesday,23
2585431,2585762,Tuesday,23
2585432,2585410,Tuesday,23
2585432,2585420,Tuesday,23
2585433,2585364,Tuesday,23
2585442,2585747,Tuesday,23
2585442,2586011,Tuesday,23
2585442,2586268,Tuesday,23
2585445,2585457,Tuesday,23
2585445,2585728,Tuesday,23
2585450,2585311,Tuesday,23
2585450,2585431,Tuesday,23
2585450,2585939,Tuesday,23
2585450,2585985,Tuesday,23
2585450,2586014,Tuesday,23
2585452,2585762,Tuesday,23
2585453,2585781,Tuesday,23
2585457,2585445,Tuesday,23
2585457,2585785,Tuesday,23
2585464,2585860,Tuesday,23
2585467,2585802,Tuesday,23
2585469,2585420,Tuesday,23
2585469,2585477,Tuesday,23
2585469,2585802,Tuesday,23
2585470,2585394,Tuesday,23
2585472,2585438,Tuesday,23
2585472,2585728,Tuesday,23
2585473,2585406,Tuesday,23
2585473,2585983,Tuesday,23
2585477,2585800,Tuesday,23
2585492,2585800,Tuesday,23
2585699,2585419,Tuesday,23
2585704,2585263,Tuesday,23
2585704,2585469,Tuesday,23
2585714,2585396,Tuesday,23
2585714,2585772,Tuesday,23
2585716,2585837,Tuesday,23
2585716,2585839,Tuesday,23
2585721,2585716,Tuesday,23
2585721,2585764,Tuesday,23
2585724,2585460,Tuesday,23
2585724,2585731,Tuesday,23
2585724,2585762,Tuesday,23
2585724,2585835,Tuesday,23
2585728,2585782,Tuesday,23
2585735,2585419,Tuesday,23
2585737,2585835,Tuesday,23
2585742,2585984,Tuesday,23
2585747,2585334,Tuesday,23
2585747,2585442,Tuesday,23
2585747,2585830,Tuesday,23
2585748,2586001,Tuesday,23
2585748,52488396,Tuesday,23
2585762,2585452,Tuesday,23
2585766,2585450,Tuesday,23
2585770,2585827,Tuesday,23
2585772,2585367,Tuesday,23
2585772,2585934,Tuesday,23
2585774,2585788,Tuesday,23
2585776,2585412,Tuesday,23
2585779,2585838,Tuesday,23
2585779,2585839,Tuesday,23
2585781,2585354,Tuesday,23
2585781,2585787,Tuesday,23
2585781,2585802,Tuesday,23
2585781,2585808,Tuesday,23
2585782,2585457,Tuesday,23
2585789,2585699,Tuesday,23
2585791,2585472,Tuesday,23
2585799,2585781,Tuesday,23
2585799,2585850,Tuesday,23
2585799,8746360,Tuesday,23
2585800,2585327,Tuesday,23
2585800,2585381,Tuesday,23
2585800,2585477,Tuesday,23
2585800,2585762,Tuesday,23
2585800,2585921,Tuesday,23
2585802,2585442,Tuesday,23
2585802,2585453,Tuesday,23
2585802,2585727,Tuesday,23
2585802,2585844,Tuesday,23
2585809,2585315,Tuesday,23
2585814,2585837,Tuesday,23
2585820,2585340,Tuesday,23
2585820,2585345,Tuesday,23
2585821,2585408,Tuesday,23
2585821,2585720,Tuesday,23
2585825,2585835,Tuesday,23
2585827,2585844,Tuesday,23
2585835,2585472,Tuesday,23
2585835,2585735,Tuesday,23
2585835,2585738,Tuesday,23
2585835,2585876,Tuesday,23
2585835,2585921,Tuesday,23
2585835,8746360,Tuesday,23
2585837,2585781,Tuesday,23
2585846,2585838,Tuesday,23
2585850,448565,Tuesday,23
2585883,172295073,Tuesday,23
2585888,2585837,Tuesday,23
2585888,2585844,Tuesday,23
2585888,2585921,Tuesday,23
2585888,8746360,Tuesday,23
2585893,2585846,Tuesday,23
2585893,2585899,Tuesday,23
2585897,2585846,Tuesday,23
2585904,2585916,Tuesday,23
2585905,2585464,Tuesday,23
2585905,2585893,Tuesday,23
2585917,2586012,Tuesday,23
2585917,52488396,Tuesday,23
2585921,2585811,Tuesday,23
2585921,2585838,Tuesday,23
2585925,2585926,Tuesday,23
2585929,2586031,Tuesday,23
2585932,2585951,Tuesday,23
2585934,2585772,Tuesday,23
2585938,2585932,Tuesday,23
2585939,2586019,Tuesday,23
2585941,2585296,Tuesday,23
2585951,2585452,Tuesday,23
2585953,2585356,Tuesday,23
2585953,2585708,Tuesday,23
2585954,2585717,Tuesday,23
2585955,2585466,Tuesday,23
2585955,2585963,Tuesday,23
2585963,2585748,Tuesday,23
2585963,2585975,Tuesday,23
2585963,2681601,Tuesday,23
2585968,2586014,Tuesday,23
2585972,2585406,Tuesday,23
2585972,2585996,Tuesday,23
2585972,2585997,Tuesday,23
2585981,2585954,Tuesday,23
2585981,4393742,Tuesday,23
2585983,2585473,Tuesday,23
2585983,2585476,Tuesday,23
2585983,2585958,Tuesday,23
2585983,2585963,Tuesday,23
2585985,2585975,Tuesday,23
2585992,2586005,Tuesday,23
2585996,2585430,Tuesday,23
2585997,2585983,Tuesday,23
2586000,2586003,Tuesday,23
2586000,3110680,Tuesday,23
2586001,2586030,Tuesday,23
2586001,44583449,Tuesday,23
2586003,2585289,Tuesday,23
2586003,2585353,Tuesday,23
2586003,2585994,Tuesday,23
2586003,2586019,Tuesday,23
2586005,2585929,Tuesday,23
2586009,2585308,Tuesday,23
2586009,2585997,Tuesday,23
2586011,2586032,Tuesday,23
2586012,2585963,Tuesday,23
2586012,2586000,Tuesday,23
2586014,2585929,Tuesday,23
2586014,2586005,Tuesday,23
2586018,2585431,Tuesday,23
2586019,2585466,Tuesday,23
2586019,2585939,Tuesday,23
2586021,2585432,Tuesday,23
2586024,2586014,Tuesday,23
2586024,2586037,Tuesday,23
2586028,145175382,Tuesday,23
2586030,2586042,Tuesday,23
2586032,2585402,Tuesday,23
2586032,2586009,Tuesday,23
2586032,4393742,Tuesday,23
2586039,2585837,Tuesday,23
2586039,2585978,Tuesday,23
2586045,2585472,Tuesday,23
2586268,2585413,Tuesday,23
2681601,2585369,Tuesday,23
2681672,2585259,Tuesday,23
2681672,2585389,Tuesday,23
3318682,2585716,Tuesday,23
3470029,2585313,Tuesday,23
4215025,2585285,Tuesday,23
4215025,2585311,Tuesday,23
4215025,2585839,Tuesday,23
4393742,2585396,Tuesday,23
4393742,2585789,Tuesday,23
4393742,2585811,Tuesday,23
4393742,2585830,Tuesday,23
4393742,2585925,Tuesday,23
4585378,2585871,Tuesday,23
4585378,8746360,Tuesday,23
8746360,2585791,Tuesday,23
8746360,2585888,Tuesday,23
8746360,172294162,Tuesday,23
18751910,2585804,Tuesday,23
18751910,4585378,Tuesday,23
44583483,2585275,Tuesday,23
48372123,2585770,Tuesday,23
48372123,2585804,Tuesday,23
52488396,2585305,Tuesday,23
52488396,2585417,Tuesday,23
52488396,2585455,Tuesday,23
52488396,2585716,Tuesday,23
52488396,2585917,Tuesday,23
145175382,2585941,Tuesday,23
448565,2585846,Tuesday,22
2585259,2585286,Tuesday,22
2585263,2585704,Tuesday,22
2585263,2585872,Tuesday,22
2585263,2585922,Tuesday,22
2585265,2585271,Tuesday,22
2585265,2585972,Tuesday,22
2585265,52488396,Tuesday,22
2585269,2585387,Tuesday,22
2585269,2585974,Tuesday,22
2585271,2585284,Tuesday,22
2585271,2585817,Tuesday,22
2585271,2586037,Tuesday,22
2585273,2585446,Tuesday,22
2585275,2585835,Tuesday,22
2585280,2585296,Tuesday,22
2585281,2585315,Tuesday,22
2585288,2585354,Tuesday,22
2585288,2585837,Tuesday,22
2585307,2585283,Tuesday,22
2585307,2585396,Tuesday,22
2585308,52488396,Tuesday,22
2585311,2585963,Tuesday,22
2585313,2585724,Tuesday,22
2585315,2585848,Tuesday,22
2585317,2585425,Tuesday,22
2585317,2585871,Tuesday,22
2585321,2585307,Tuesday,22
2585321,2585438,Tuesday,22
2585321,2585987,Tuesday,22
2585326,2585466,Tuesday,22
2585326,2585963,Tuesday,22
2585327,2585708,Tuesday,22
2585330,2586042,Tuesday,22
2585333,2585728,Tuesday,22
2585334,2585342,Tuesday,22
2585334,2585899,Tuesday,22
2585335,2585286,Tuesday,22
2585335,2585351,Tuesday,22
2585337,2585311,Tuesday,22
2585337,2585419,Tuesday,22
2585337,2585921,Tuesday,22
2585340,2585323,Tuesday,22
2585340,2585398,Tuesday,22
2585340,2585429,Tuesday,22
2585340,2585791,Tuesday,22
2585340,2585820,Tuesday,22
2585340,2585981,Tuesday,22
2585341,4393742,Tuesday,22
2585344,2586030,Tuesday,22
2585345,2585820,Tuesday,22
2585349,2585280,Tuesday,22
2585351,2585381,Tuesday,22
2585352,2585398,Tuesday,22
2585352,2585408,Tuesday,22
2585353,2585391,Tuesday,22
2585354,2585333,Tuesday,22
2585354,2585781,Tuesday,22
2585360,2585398,Tuesday,22
2585364,2585398,Tuesday,22
2585367,2585341,Tuesday,22
2585367,2585433,Tuesday,22
2585367,2585772,Tuesday,22
2585367,4585378,Tuesday,22
2585369,2585321,Tuesday,22
2585369,2585351,Tuesday,22
2585369,2585469,Tuesday,22
2585369,2585708,Tuesday,22
2585369,2585802,Tuesday,22
2585373,2586009,Tuesday,22
2585377,2585704,Tuesday,22
2585377,2681601,Tuesday,22
2585379,2585351,Tuesday,22
2585380,2585400,Tuesday,22
2585381,2585353,Tuesday,22
2585381,2585413,Tuesday,22
2585381,2585419,Tuesday,22
2585381,2585457,Tuesday,22
2585381,3470029,Tuesday,22
2585387,2585398,Tuesday,22
2585387,2585470,Tuesday,22
2585389,2585770,Tuesday,22
2585391,2585370,Tuesday,22
2585394,2585335,Tuesday,22
2585396,2585315,Tuesday,22
2585396,2585430,Tuesday,22
2585396,2585435,Tuesday,22
2585398,2585291,Tuesday,22
2585398,2585334,Tuesday,22
2585398,2585425,Tuesday,22
2585398,2585460,Tuesday,22
2585398,2585722,Tuesday,22
2585398,2585975,Tuesday,22
2585398,3318682,Tuesday,22
2585401,2585367,Tuesday,22
2585405,2585353,Tuesday,22
2585405,2585398,Tuesday,22
2585406,2585416,Tuesday,22
2585406,2585791,Tuesday,22
2585408,2585406,Tuesday,22
2585408,2585438,Tuesday,22
2585408,2585462,Tuesday,22
2585408,2585779,Tuesday,22
2585412,2585422,Tuesday,22
2585417,2585358,Tuesday,22
2585419,2585704,Tuesday,22
2585419,2585728,Tuesday,22
2585419,2585738,Tuesday,22
2585419,2585779,Tuesday,22
2585425,2585341,Tuesday,22
2585425,2585370,Tuesday,22
2585429,2585413,Tuesday,22
2585429,2585445,Tuesday,22
2585430,2585342,Tuesday,22
2585430,2585996,Tuesday,22
2585430,2586024,Tuesday,22
2585431,2585326,Tuesday,22
2585431,2585791,Tuesday,22
2585432,2585319,Tuesday,22
2585432,2586021,Tuesday,22
2585432,172293631,Tuesday,22
2585433,2585470,Tuesday,22
2585438,2585401,Tuesday,22
2585438,2585467,Tuesday,22
2585438,2585802,Tuesday,22
2585438,2681601,Tuesday,22
2585442,2585335,Tuesday,22
2585442,2585450,Tuesday,22
2585445,2585389,Tuesday,22
2585445,2585412,Tuesday,22
2585445,2585413,Tuesday,22
2585445,2585431,Tuesday,22
2585445,2585704,Tuesday,22
2585445,2586268,Tuesday,22
2585450,2585772,Tuesday,22
2585452,2585956,Tuesday,22
2585453,2585330,Tuesday,22
2585453,2585367,Tuesday,22
2585453,2585396,Tuesday,22
2585453,2585477,Tuesday,22
2585457,2585728,Tuesday,22
2585467,2585472,Tuesday,22
2585469,2585369,Tuesday,22
2585469,2585457,Tuesday,22
2585470,2585387,Tuesday,22
2585470,2585720,Tuesday,22
2585470,2585802,Tuesday,22
2585472,2585371,Tuesday,22
2585472,2586021,Tuesday,22
2585476,2585286,Tuesday,22
2585477,2585776,Tuesday,22
2585477,2585837,Tuesday,22
2585708,2585369,Tuesday,22
2585708,2585863,Tuesday,22
2585708,2585953,Tuesday,22
2585711,2585771,Tuesday,22
2585711,2585781,Tuesday,22
2585712,2585776,Tuesday,22
2585712,3470029,Tuesday,22
2585714,52488396,Tuesday,22
2585716,2585422,Tuesday,22
2585716,2585455,Tuesday,22
2585720,2585462,Tuesday,22
2585721,2585788,Tuesday,22
2585722,2585291,Tuesday,22
2585722,2585317,Tuesday,22
2585722,2585477,Tuesday,22
2585724,2585313,Tuesday,22
2585724,2585738,Tuesday,22
2585727,2585779,Tuesday,22
2585727,2586024,Tuesday,22
2585728,2585721,Tuesday,22
2585728,2585737,Tuesday,22
2585728,4585378,Tuesday,22
2585731,2585776,Tuesday,22
2585737,2585457,Tuesday,22
2585737,2585467,Tuesday,22
2585737,2585492,Tuesday,22
2585742,2585299,Tuesday,22
2585742,2585346,Tuesday,22
2585747,2585368,Tuesday,22
2585749,2585435,Tuesday,22
2585749,2585457,Tuesday,22
2585762,2585333,Tuesday,22
2585762,2585766,Tuesday,22
2585770,2585408,Tuesday,22
2585770,2585728,Tuesday,22
2585770,2585774,Tuesday,22
2585772,2585442,Tuesday,22
2585772,2585450,Tuesday,22
2585772,2585724,Tuesday,22
2585774,2585352,Tuesday,22
2585776,2585408,Tuesday,22
2585776,2585473,Tuesday,22
2585776,2585716,Tuesday,22
2585779,2585398,Tuesday,22
2585779,2585460,Tuesday,22
2585779,52488396,Tuesday,22
2585787,2585802,Tuesday,22
2585788,2585785,Tuesday,22
2585789,2585450,Tuesday,22
2585789,2585477,Tuesday,22
2585789,2585735,Tuesday,22
2585789,2585850,Tuesday,22
2585789,4585378,Tuesday,22
2585791,2585406,Tuesday,22
2585791,172293631,Tuesday,22
2585799,2585467,Tuesday,22
2585800,2585469,Tuesday,22
2585800,2585776,Tuesday,22
2585802,2585722,Tuesday,22
2585802,2585785,Tuesday,22
2585802,2585848,Tuesday,22
2585804,18751910,Tuesday,22
2585804,48372123,Tuesday,22
2585808,3110680,Tuesday,22
2585811,2585466,Tuesday,22
2585817,44581598,Tuesday,22
2585821,2585771,Tuesday,22
2585821,2585824,Tuesday,22
2585824,2585450,Tuesday,22
2585824,4393742,Tuesday,22
2585827,2585774,Tuesday,22
2585827,2585883,Tuesday,22
2585835,2585275,Tuesday,22
2585835,2585737,Tuesday,22
2585835,2585762,Tuesday,22
2585837,2585398,Tuesday,22
2585839,4215025,Tuesday,22
2585844,2585802,Tuesday,22
2585846,2585897,Tuesday,22
2585846,2585901,Tuesday,22
2585848,2585315,Tuesday,22
2585848,2585802,Tuesday,22
2585863,2585708,Tuesday,22
2585863,2585897,Tuesday,22
2585868,2585747,Tuesday,22
2585872,2585263,Tuesday,22
2585876,2585782,Tuesday,22
2585883,2585800,Tuesday,22
2585883,2585868,Tuesday,22
2585897,2585848,Tuesday,22
2585899,2585334,Tuesday,22
2585901,2585856,Tuesday,22
2585905,2586037,Tuesday,22
2585921,2585337,Tuesday,22
2585921,2585888,Tuesday,22
2585924,2585283,Tuesday,22
2585925,2585289,Tuesday,22
2585925,2585937,Tuesday,22
2585929,2585984,Tuesday,22
2585931,2585717,Tuesday,22
2585932,2585960,Tuesday,22
2585938,2585720,Tuesday,22
2585938,2585937,Tuesday,22
2585938,3318614,Tuesday,22
2585947,2585972,Tuesday,22
2585956,2585326,Tuesday,22
2585958,2585994,Tuesday,22
2585963,2585981,Tuesday,22
2585968,2585929,Tuesday,22
2585972,2585265,Tuesday,22
2585972,2585968,Tuesday,22
2585974,2585269,Tuesday,22
2585975,2585398,Tuesday,22
2585981,2585972,Tuesday,22
2585981,2585987,Tuesday,22
2585983,2585981,Tuesday,22
2585984,2585929,Tuesday,22
2585985,2586009,Tuesday,22
2585985,2586019,Tuesday,22
2585987,2585321,Tuesday,22
2585990,2585975,Tuesday,22
2585990,2586021,Tuesday,22
2585994,2585953,Tuesday,22
2585995,2585987,Tuesday,22
2585995,2586039,Tuesday,22
2585996,2585953,Tuesday,22
2585997,2585972,Tuesday,22
2585997,2585987,Tuesday,22
2586000,2585929,Tuesday,22
2586000,2585963,Tuesday,22
2586001,2585983,Tuesday,22
2586005,2585304,Tuesday,22
2586011,2585442,Tuesday,22
2586011,2586014,Tuesday,22
2586014,2585430,Tuesday,22
2586014,2585450,Tuesday,22
2586018,2585992,Tuesday,22
2586018,2585996,Tuesday,22
2586019,2585821,Tuesday,22
2586019,2585985,Tuesday,22
2586021,2585985,Tuesday,22
2586022,2585416,Tuesday,22
2586022,2585492,Tuesday,22
2586022,2585748,Tuesday,22
2586022,2586034,Tuesday,22
2586024,2585727,Tuesday,22
2586030,2585431,Tuesday,22
2586031,2586000,Tuesday,22
2586032,2585987,Tuesday,22
2586037,2585271,Tuesday,22
2586037,2585905,Tuesday,22
2586039,2585995,Tuesday,22
2586042,2585330,Tuesday,22
2586042,2586030,Tuesday,22
2586044,2586019,Tuesday,22
2586045,8746360,Tuesday,22
2586268,2585737,Tuesday,22
2586268,2585779,Tuesday,22
2681601,2585431,Tuesday,22
2681601,2585457,Tuesday,22
3110680,2585808,Tuesday,22
3318614,2585938,Tuesday,22
3318682,2585774,Tuesday,22
3470029,2585265,Tuesday,22
3470029,2585381,Tuesday,22
3470029,2585712,Tuesday,22
4393742,2586034,Tuesday,22
4393742,3110680,Tuesday,22
4585378,2585453,Tuesday,22
4585378,2585789,Tuesday,22
8746360,2585848,Tuesday,22
18751910,3318682,Tuesday,22
44581598,2585817,Tuesday,22
44583449,2585790,Tuesday,22
44583449,2586001,Tuesday,22
44583483,2585313,Tuesday,22
52488396,2585265,Tuesday,22
52488396,2586019,Tuesday,22
172295073,2585902,Tuesday,22
2585259,2585275,Tuesday,21
2585263,2585452,Tuesday,21
2585267,2585313,Tuesday,21
2585267,2585425,Tuesday,21
2585271,2585974,Tuesday,21
2585273,2585997,Tuesday,21
2585275,2585288,Tuesday,21
2585275,2585306,Tuesday,21
2585278,2586268,Tuesday,21
2585280,2585349,Tuesday,21
2585281,2585737,Tuesday,21
2585283,2585307,Tuesday,21
2585283,2585405,Tuesday,21
2585284,2585267,Tuesday,21
2585285,4215025,Tuesday,21
2585288,2585335,Tuesday,21
2585288,2585433,Tuesday,21
2585289,2585326,Tuesday,21
2585297,2585311,Tuesday,21
2585297,2585422,Tuesday,21
2585299,2585931,Tuesday,21
2585301,2585742,Tuesday,21
2585301,2585984,Tuesday,21
2585304,2585311,Tuesday,21
2585304,2585398,Tuesday,21
2585304,3470029,Tuesday,21
2585304,44583483,Tuesday,21
2585304,52488396,Tuesday,21
2585305,2585275,Tuesday,21
2585306,2585275,Tuesday,21
2585306,2585323,Tuesday,21
2585306,2585326,Tuesday,21
2585306,2585873,Tuesday,21
2585315,2585307,Tuesday,21
2585317,2585358,Tuesday,21
2585317,2585850,Tuesday,21
2585321,2585364,Tuesday,21
2585321,2586042,Tuesday,21
2585323,2585401,Tuesday,21
2585323,2585406,Tuesday,21
2585323,2585430,Tuesday,21
2585326,2585306,Tuesday,21
2585327,2585311,Tuesday,21
2585330,2585286,Tuesday,21
2585330,2585387,Tuesday,21
2585333,2585356,Tuesday,21
2585333,8746360,Tuesday,21
2585334,2585308,Tuesday,21
2585334,2585330,Tuesday,21
2585334,2585352,Tuesday,21
2585334,2585401,Tuesday,21
2585335,2585401,Tuesday,21
2585337,2585351,Tuesday,21
2585337,2585406,Tuesday,21
2585340,2585747,Tuesday,21
2585342,2585334,Tuesday,21
2585342,4393742,Tuesday,21
2585346,2585364,Tuesday,21
2585351,2585369,Tuesday,21
2585351,2585457,Tuesday,21
2585352,2585354,Tuesday,21
2585352,2585389,Tuesday,21
2585352,3318614,Tuesday,21
2585353,2585315,Tuesday,21
2585353,2585369,Tuesday,21
2585353,2585420,Tuesday,21
2585354,2585369,Tuesday,21
2585364,2585406,Tuesday,21
2585364,2585408,Tuesday,21
2585364,2585438,Tuesday,21
2585367,2585416,Tuesday,21
